མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
མགོན་པོ་བྱ་རོག་གདོང་གི་གཏོར་མདོས།,619,2,1,《པེ་》,མགོན་པོ་བྱ་རོག་གདོང་གི་གཏོར་མདོས།,,,,,,མཚན་བྱང་འདི་ཆོས་མཚན་འདིའི་རྫོགས་བྱང་ལས་བླངས་ཏེ་བཀོད།
,,3,2,《པེ་》,སྒྲག །དར་འཆར།,
,620,4,1,《པེ་》,།།
,621,5,1,《པེ་》,བླངས།
,,6,2,《པེ་》,བསྒྲུབ།
,,7,3,《པེ་》,ཆོར།
,,8,4,《པེ་》,ཆོད།
,,9,5,《པེ་》,རྒྱུ།
,622,10,1,《པེ་》,འདིང་།
,623,11,1,《པེ་》,པའི།
,,12,2,《པེ་》,སྡུལ།
,624,13,1,《པེ་》,འདིང་།
,,14,2,《པེ་》,ལ།
,625,15,1,《པེ་》,སྡོང་།
,626,16,1,《པེ་》,རིགས།
,,17,2,《པེ་》,བརྡོས།
,,18,3,《པེ་》,རིགས།
,627,19,1,《པེ་》,གཏང་།
,,20,2,《པེ་》,འཆར།
,628,21,1,《པེ་》,༼ཐམས།
,630,22,1,《པེ་》,རྫི།
,,23,2,《པེ་》,བསྐངས།
,,24,3,《པེ་》,།། །།
,,25,4,《པེ་》,།།
,631,26,1,《པེ་》,ཁ།
,,27,2,《པེ་》,ཅང་།
,,28,3,《པེ་》,རྩི།
,,29,4,《པེ་》,འདག
,632,30,1,《པེ་》,སྟོད།
,,31,2,《པེ་》,ཕྱིབས།
,633,32,1,《པེ་》,།། །།
,,33,2,《པེ་》,སྟོང་།
,,34,3,《པེ་》,སྨུ།
,635,35,1,《པེ་》,ཚལ།
,638,36,1,《པེ་》,ལི།
,,,,
